ID,Quote Text,Response Text,Text
RQ_notsarc_0056,"yes, it's supposed to be a ceteris paribus problem.  okay, so people seem fairly agreed that, all else equal, less wrongful deaths are preferable to more wrongful deaths.  now what i'm curious about is eddie's third assumption, 'assumption three: two bad things is worse than 1 bad thing'.  now, it's obvious that there is a greater quantity in the number of things, but how does that quantity of things entail a lower moral quality of the outcome?","is two 'wrongs' more 'wrong' than one 'wrong'?  or perhaps, is two 'bads' more 'bad' than one 'bad'? i would say so.  but perhaps that`s just my utilitarian leanings talking.","yes, it's supposed to be a ceteris paribus problem.  okay, so people seem fairly agreed that, all else equal, less wrongful deaths are preferable to more wrongful deaths.  now what i'm curious about is eddie's third assumption, 'assumption three: two bad things is worse than 1 bad thing'.  now, it's obvious that there is a greater quantity in the number of things, but how does that quantity of things entail a lower moral quality of the outcome?is two 'wrongs' more 'wrong' than one 'wrong'?  or perhaps, is two 'bads' more 'bad' than one 'bad'? i would say so.  but perhaps that`s just my utilitarian leanings talking."
RQ_notsarc_0057,"Yes, it's certainly interesting to see gun advocates embracing more ""progressive"" notions about justifiable homicide (such as Texas' laws) while gun control advocates are clinging to more traditional ideas about acceptable self defense.","Welcome back PeterV. We now have self defense laws from 3 different states posted in this thread. Is there one you approve of more than the others, or perhaps you have a different view altogether you would like to share with us? Please feel free to enter the discussion.","Yes, it's certainly interesting to see gun advocates embracing more ""progressive"" notions about justifiable homicide (such as Texas' laws) while gun control advocates are clinging to more traditional ideas about acceptable self defense.Welcome back PeterV. We now have self defense laws from 3 different states posted in this thread. Is there one you approve of more than the others, or perhaps you have a different view altogether you would like to share with us? Please feel free to enter the discussion."
RQ_notsarc_0058,"It is a pattern. What I see as an important mechanism to get out of poverty is education. The conseravtive religious people in the more poverty stricken areas are taught that education is 'evil' because it deny's the bible. How often have you seen some red necked hick talk about ""Athesitic darwinism""","How the heck does darwinism get one out of poverty????I think you are generalizing by lumping ALL education into the specific areas that some religious conservatives oppose. If they opposed getting degrees, going to grad school, etc., I could see your point. But I don't know of any religious sect that opposes that.","It is a pattern. What I see as an important mechanism to get out of poverty is education. The conseravtive religious people in the more poverty stricken areas are taught that education is 'evil' because it deny's the bible. How often have you seen some red necked hick talk about ""Athesitic darwinism""How the heck does darwinism get one out of poverty????I think you are generalizing by lumping ALL education into the specific areas that some religious conservatives oppose. If they opposed getting degrees, going to grad school, etc., I could see your point. But I don't know of any religious sect that opposes that."
RQ_notsarc_0059,"I'm saying that given ADEQUATE EVIDENCE, science, IN PRINCIPLE, can answer all questions concerning the MATERIAL world. That is actually  quite a limited statement if you bother to read it carefully.","What has this got to do with the non-material world, of which God and you and I are a part of? I know that the Apostles witnessed God's miracles. I too am witness to God's miracles. The evidence is adequate for me and for much of the world's population..","I'm saying that given ADEQUATE EVIDENCE, science, IN PRINCIPLE, can answer all questions concerning the MATERIAL world. That is actually  quite a limited statement if you bother to read it carefully.What has this got to do with the non-material world, of which God and you and I are a part of? I know that the Apostles witnessed God's miracles. I too am witness to God's miracles. The evidence is adequate for me and for much of the world's population.."
RQ_notsarc_0060,Matthew has shown that he has an extremely black and white view of the world. He doesn't understand that people can disagree with gay peoples' behavior and still care about gay people.,"Do you? Care about gay people, that is. You keep imply that it's only their tactics you don't like, but I can't recall you ever saying that you support a persons right to be gay. So please, cards on the table. Do you support a person's right to have sex with whatever willing adult they choose? No politics, no tactics. Please, just answer that simple question.","Matthew has shown that he has an extremely black and white view of the world. He doesn't understand that people can disagree with gay peoples' behavior and still care about gay people.Do you? Care about gay people, that is. You keep imply that it's only their tactics you don't like, but I can't recall you ever saying that you support a persons right to be gay. So please, cards on the table. Do you support a person's right to have sex with whatever willing adult they choose? No politics, no tactics. Please, just answer that simple question."
RQ_notsarc_0061,"all the laws in the world won't work, criminals will always be able to get guns. if they can't buy them, smuggle them in or steal them, they will make them. criminals have even made guns inside maximum security prisons. follow the link. gun-making as a cottage industry ","you must be joking. i'm sure that making a gun is quite a bit more complicated than making a paper airplane. then why do nations which ban guns have a much lower gun crime rate than the us? if what you say is true then we would expect to see the same amount of gun crime in nations which ban guns as in the us, but we don't.","all the laws in the world won't work, criminals will always be able to get guns. if they can't buy them, smuggle them in or steal them, they will make them. criminals have even made guns inside maximum security prisons. follow the link. gun-making as a cottage industry you must be joking. i'm sure that making a gun is quite a bit more complicated than making a paper airplane. then why do nations which ban guns have a much lower gun crime rate than the us? if what you say is true then we would expect to see the same amount of gun crime in nations which ban guns as in the us, but we don't."
RQ_notsarc_0062,did come out of your butt?  it seems it has the same quality as the stuff that normally leaves such a area.,propaganda?!! dou you make me sick! how can you see these and still make a jeer at these photos. have you know heart for sacrifise of human life? have you no cause? have you no heart!? my heart wrenched when i saw those and it angers me to see one who has been deluded by his own proclamed righteousness to still be better than human decency.,did come out of your butt?  it seems it has the same quality as the stuff that normally leaves such a area.propaganda?!! dou you make me sick! how can you see these and still make a jeer at these photos. have you know heart for sacrifise of human life? have you no cause? have you no heart!? my heart wrenched when i saw those and it angers me to see one who has been deluded by his own proclamed righteousness to still be better than human decency.
RQ_notsarc_0063,"let's review the op: so, these charges are wild and ridiculous and not verified by anything i've read in this thread so far. for those who think they can prove it: go ahead.","why do you refuse to address the atf emails showing that they were building support for new authority to regulate and dictate firearms sales? they are truly right there, out in the open and viewable by literally everyone. why do you ignore them?","let's review the op: so, these charges are wild and ridiculous and not verified by anything i've read in this thread so far. for those who think they can prove it: go ahead.why do you refuse to address the atf emails showing that they were building support for new authority to regulate and dictate firearms sales? they are truly right there, out in the open and viewable by literally everyone. why do you ignore them?"
RQ_notsarc_0064,"I find it funny how a person can see how wrong it is to kill a baby after cutting it from a womb, yet they don't think it's wrong while the baby is still in it. That's what baffles me about Pro-choicers(Pro-abortionist). I wonder if there were a glass window allowing people to see what they are killing, if they would still feel no emotion.","Why do you think they feel no emotion? All the women I know who have aborted did so under very difficult circumstances and it was horrible for them.Most women who seek abortion are not unfeeling sluts. They are real women, with real issues, and real circumstances that lead them to that choice. Want to help those babies? Address the issues the women face and don't demonize. No amount of legislation can make for succesful pregnancy without the support of the mother. Dismiss her and you will fail to do anything to help anyone.","I find it funny how a person can see how wrong it is to kill a baby after cutting it from a womb, yet they don't think it's wrong while the baby is still in it. That's what baffles me about Pro-choicers(Pro-abortionist). I wonder if there were a glass window allowing people to see what they are killing, if they would still feel no emotion.Why do you think they feel no emotion? All the women I know who have aborted did so under very difficult circumstances and it was horrible for them.Most women who seek abortion are not unfeeling sluts. They are real women, with real issues, and real circumstances that lead them to that choice. Want to help those babies? Address the issues the women face and don't demonize. No amount of legislation can make for succesful pregnancy without the support of the mother. Dismiss her and you will fail to do anything to help anyone."
RQ_notsarc_0065,"i do understand that, but equally those who are pro-life would doubtless think differently. possibly in the example you gave, but what of a very late pregnancy, one that is not an early fetus and could easily exist if a csarian for example were performed? self-aware too is not necessarily a get-out clause. what of people in deep comas who are arguably not self-aware either? or for that matter a baby, when does ones concept of 'self' actually begin? but it can be argued that the impact on the child's life is significantly greater than that on the parents. existance is after all pretty much the biggest impact on anyone. to be fair i'm playing devil's advocate here really, as i am broadly pro-choice myself. i was just struck by the similarity of the arguments in 'the parents right to choose ends when it affects the child's life'.","...well...in the last decade or so we've been starving them to death. where have you been? the arguments are very similar if you consider a fetus to be a human being. i'll grant you that. in the case of your c-section question, i think the mother should have the section, but we can never compell her to do so. it would be too dangerous a precedent to contemplate.","i do understand that, but equally those who are pro-life would doubtless think differently. possibly in the example you gave, but what of a very late pregnancy, one that is not an early fetus and could easily exist if a csarian for example were performed? self-aware too is not necessarily a get-out clause. what of people in deep comas who are arguably not self-aware either? or for that matter a baby, when does ones concept of 'self' actually begin? but it can be argued that the impact on the child's life is significantly greater than that on the parents. existance is after all pretty much the biggest impact on anyone. to be fair i'm playing devil's advocate here really, as i am broadly pro-choice myself. i was just struck by the similarity of the arguments in 'the parents right to choose ends when it affects the child's life'....well...in the last decade or so we've been starving them to death. where have you been? the arguments are very similar if you consider a fetus to be a human being. i'll grant you that. in the case of your c-section question, i think the mother should have the section, but we can never compell her to do so. it would be too dangerous a precedent to contemplate."
RQ_notsarc_0066,"peter was obviously there are more writings of peter apart from the gospel of mark and 1 & 2 peter you find in the bible.... you will discover it is not only the bible that the church use for their deposit of faith but a number of other writings regarded as sacred tradition. it was peter and the apostles who had influence over paul not vice versa. if peter and the apostles influenced paul and peter had primacy among the apostles obviously it was peter who influenced the church not paul, since paul was influenced by peter!","if a frog had wings he wouldn't bump his butt when he jumped. based on results paul had more influence. how can you simply ignore the obvious? christianity has hurt itself over and over again because of it's unwillingness to concede that sometimes it's wrong. how long did it take the church to acknowledge the earth moves around the sun or that the earth wasn't flat.  instead they either ignore the issue, bury it through violence or intimidation, or come up with some ridiculous idea that is based on nothing to justify why they are right.","peter was obviously there are more writings of peter apart from the gospel of mark and 1 & 2 peter you find in the bible.... you will discover it is not only the bible that the church use for their deposit of faith but a number of other writings regarded as sacred tradition. it was peter and the apostles who had influence over paul not vice versa. if peter and the apostles influenced paul and peter had primacy among the apostles obviously it was peter who influenced the church not paul, since paul was influenced by peter!if a frog had wings he wouldn't bump his butt when he jumped. based on results paul had more influence. how can you simply ignore the obvious? christianity has hurt itself over and over again because of it's unwillingness to concede that sometimes it's wrong. how long did it take the church to acknowledge the earth moves around the sun or that the earth wasn't flat.  instead they either ignore the issue, bury it through violence or intimidation, or come up with some ridiculous idea that is based on nothing to justify why they are right."
RQ_notsarc_0067,"ases of aversion against gays, because homosexuality would be anathema toward procreation of the species. I realize this is all just theory. But I've never been comfortable attributing opposition to matters involving gay people just to religion-based morality. There are too many holes in that idea.","However, so much of the sex, in fact, most of the sex that happens, gay or straight, does not lead to reproduction. Why is there not the same aversion to oral sex, masturbation, condoms, dating, etc.? No one is saying people who do those things should have fewer rights, be excluded, or should not be equal, provided those people are not gay.","ases of aversion against gays, because homosexuality would be anathema toward procreation of the species. I realize this is all just theory. But I've never been comfortable attributing opposition to matters involving gay people just to religion-based morality. There are too many holes in that idea.However, so much of the sex, in fact, most of the sex that happens, gay or straight, does not lead to reproduction. Why is there not the same aversion to oral sex, masturbation, condoms, dating, etc.? No one is saying people who do those things should have fewer rights, be excluded, or should not be equal, provided those people are not gay."
RQ_notsarc_0068,"for someone seemingly hellbent on accusing atheists of not understanding any other points of view, it's pretty damn idiotic to threaten us with assertions that we know aren't true. this accomplishes nothing besides giving you the self-satisfaction of touting your religiosity so that you can pat yourself on the back.","what makes you think they're not true? jesus arose from the dead. that's one of the most well attested to facts in ancient history, whether you want to casually sweep it under the rug or not.  many skeptics set out to prove the story of christ to be a fairy tale. none succeeded and a number became believers. you guys are playing with absolute fire. if you're wrong (and you are), you're screwed big time. big time and forever. do you feel lucky? well, do you?","for someone seemingly hellbent on accusing atheists of not understanding any other points of view, it's pretty damn idiotic to threaten us with assertions that we know aren't true. this accomplishes nothing besides giving you the self-satisfaction of touting your religiosity so that you can pat yourself on the back.what makes you think they're not true? jesus arose from the dead. that's one of the most well attested to facts in ancient history, whether you want to casually sweep it under the rug or not.  many skeptics set out to prove the story of christ to be a fairy tale. none succeeded and a number became believers. you guys are playing with absolute fire. if you're wrong (and you are), you're screwed big time. big time and forever. do you feel lucky? well, do you?"
RQ_notsarc_0069,"well, my views are probably shaded by my anger of religion, after being under its influence for all of my childhood and a better part of my adult life.  i'm going to get on board my pontoon boat on this beautiful 70 degree autumn day and float out on the lake and ponder. maybe a more reasoned perspective can be found at the lapping of the waves below and in the intense blue sky above.","well, i'm back from my rejuvenating outing. did i have any epiphanies, you ask?  what, one wonders, could the old masters have produced if their minds were unrestricted, their canvases allowed to contain any subject capable of being conceived, without the censorious church acting as final arbiter and judge? mankind could have had this centuries earlier to uplift us in troubling times, and ennoble us in our daily pursuits.","well, my views are probably shaded by my anger of religion, after being under its influence for all of my childhood and a better part of my adult life.  i'm going to get on board my pontoon boat on this beautiful 70 degree autumn day and float out on the lake and ponder. maybe a more reasoned perspective can be found at the lapping of the waves below and in the intense blue sky above.well, i'm back from my rejuvenating outing. did i have any epiphanies, you ask?  what, one wonders, could the old masters have produced if their minds were unrestricted, their canvases allowed to contain any subject capable of being conceived, without the censorious church acting as final arbiter and judge? mankind could have had this centuries earlier to uplift us in troubling times, and ennoble us in our daily pursuits."
RQ_notsarc_0070,"steeeeve, from the article. do i need to go back and make it very big and bold so's you can see it?",I saw that...was that all they had to say on the issue? I was looking for how they died...was in the doctor that did it or what? Aside from that...what is your point? I don't understand how this related to Planned Parenthood misleading people.,"steeeeve, from the article. do i need to go back and make it very big and bold so's you can see it?I saw that...was that all they had to say on the issue? I was looking for how they died...was in the doctor that did it or what? Aside from that...what is your point? I don't understand how this related to Planned Parenthood misleading people."
RQ_notsarc_0071,"who wouldn't choose to go to heaven if such a place actually existed? there is no lock on the pearly-gates. that is what it means to be all-loving and all-forgiving as well. i know, you're going to say that people are refusing to go when they don't accept god, jesus into their lives. that is irelevant. you are placing that condition on it again and thus cheapening it.","good questions. its not a condition, i don't agree.  jesus doesn't open the lock to the pearly-gates for some people, he is the gate. do you see what i mean? that's what he said, 'i am the way... no one comes to the father except through me'. i think its like saying you shouldn't put conditions on the way into a house, you should be able to walk in from any spot - and saying that having to go through the door is a condition. why would people not choose heaven? its a hard road.","who wouldn't choose to go to heaven if such a place actually existed? there is no lock on the pearly-gates. that is what it means to be all-loving and all-forgiving as well. i know, you're going to say that people are refusing to go when they don't accept god, jesus into their lives. that is irelevant. you are placing that condition on it again and thus cheapening it.good questions. its not a condition, i don't agree.  jesus doesn't open the lock to the pearly-gates for some people, he is the gate. do you see what i mean? that's what he said, 'i am the way... no one comes to the father except through me'. i think its like saying you shouldn't put conditions on the way into a house, you should be able to walk in from any spot - and saying that having to go through the door is a condition. why would people not choose heaven? its a hard road."
RQ_notsarc_0072,A very good friend of mine has a Masters in theology from an accredited institution. She is also hosting my wedding to my partner in the fall. She is a christian but she doen't share your beliefs.,"Your partner wouldn't happen to be a guy, would he? As for your Christian friend, ask her to join the fray. I'd like to ask her a few questions, such as:Who do you say Jesus Christ is? If not Lord, God, Savior, and Jewish Messiah then she is on the wrong page.Ask her if people need Jesus Christ for redemption for their sins?Ask her if people should repent of their sins and turn from them?Ask her who the Holy Spirit is? If not God, then she's on the wrong page (note Acts 5).Ask her if the Bible doesn't say gay sex is a sin (Leviticus 18:22, Lev. 20:13, Romans 1:26-27; I Corinthians 6:9-10; Jude 7, etc.)? Those will do for starters.","A very good friend of mine has a Masters in theology from an accredited institution. She is also hosting my wedding to my partner in the fall. She is a christian but she doen't share your beliefs.Your partner wouldn't happen to be a guy, would he? As for your Christian friend, ask her to join the fray. I'd like to ask her a few questions, such as:Who do you say Jesus Christ is? If not Lord, God, Savior, and Jewish Messiah then she is on the wrong page.Ask her if people need Jesus Christ for redemption for their sins?Ask her if people should repent of their sins and turn from them?Ask her who the Holy Spirit is? If not God, then she's on the wrong page (note Acts 5).Ask her if the Bible doesn't say gay sex is a sin (Leviticus 18:22, Lev. 20:13, Romans 1:26-27; I Corinthians 6:9-10; Jude 7, etc.)? Those will do for starters."
RQ_notsarc_0073,"  reading this synopsis  it looks like due process, which means california will have to fight each and every infringement on the books. pretty much, exactly what i thought, and the article about what this means for california thought, might end up to be the case.  every time california wants a new law, it will have to go back to court to see if it will be allowed.  california just might be the proving ground for the lower limits of what the supreme court will allow our bill of rights to mean.  california. you are yet again the lowest common denominator. emoticonxsmilie joke!",does it really matter? the heller decision left the door wide open for most of the restrictions that brady campaign favors. why should this case be any different?,"  reading this synopsis  it looks like due process, which means california will have to fight each and every infringement on the books. pretty much, exactly what i thought, and the article about what this means for california thought, might end up to be the case.  every time california wants a new law, it will have to go back to court to see if it will be allowed.  california just might be the proving ground for the lower limits of what the supreme court will allow our bill of rights to mean.  california. you are yet again the lowest common denominator. emoticonxsmilie joke!does it really matter? the heller decision left the door wide open for most of the restrictions that brady campaign favors. why should this case be any different?"
RQ_notsarc_0074,Nonsense. An interacial marriage is exactly the same as a single race marriage. Your argument is meaningless not mine. I did not say there is no right to same sex marriage and I did not say that same sex marriages should be illegal...I thought that you read my posts..you obviously do not......,"Now you are confusing me. In a previous post, you wrote this: ""A gay couple has no more right to marry then two brothers""But now you say that you never said there ""is no right to same sex marriage."" So are you arguing that two brothers do have the right to marry? I am reading your posts, but you seem to make contradictory arguments. That may be because I just don't understand what you are writing.I thought you were arguing that there is no right of same-sex couples to marry but that they should be allowed to marry anyway. It sounded like a nuanced argument to me. But apparently that is not what you were saying? Can you clarify this?Thanks.","Nonsense. An interacial marriage is exactly the same as a single race marriage. Your argument is meaningless not mine. I did not say there is no right to same sex marriage and I did not say that same sex marriages should be illegal...I thought that you read my posts..you obviously do not......Now you are confusing me. In a previous post, you wrote this: ""A gay couple has no more right to marry then two brothers""But now you say that you never said there ""is no right to same sex marriage."" So are you arguing that two brothers do have the right to marry? I am reading your posts, but you seem to make contradictory arguments. That may be because I just don't understand what you are writing.I thought you were arguing that there is no right of same-sex couples to marry but that they should be allowed to marry anyway. It sounded like a nuanced argument to me. But apparently that is not what you were saying? Can you clarify this?Thanks."
RQ_notsarc_0075,"...and how military personnel are no barrier to repealing gay exclusion rules, its good for a laugh.","If Congress decides to remove the law, what can the military do?Nothing.Logically, they're not a barrier...","...and how military personnel are no barrier to repealing gay exclusion rules, its good for a laugh.If Congress decides to remove the law, what can the military do?Nothing.Logically, they're not a barrier..."
RQ_notsarc_0076,"even with the supreme court ruling, sinjin and chet have said otherwise... on the day this was posted!",were they assigned the ultimate task of interpreting the constitution and determining which laws violate it? if not then their opinion doesn't matter.,"even with the supreme court ruling, sinjin and chet have said otherwise... on the day this was posted!were they assigned the ultimate task of interpreting the constitution and determining which laws violate it? if not then their opinion doesn't matter."
RQ_notsarc_0077,"no! i think that's god's work, and man once again wants the power! by the way how did lucifer become the devil???anyone?","that was a similar argument used for every single scientific discovery since the beginning of time. were is the biblical proof that god doesn't want cloning? those that said the earth was round instead of flat were labled heretics. many people believed flying should be left to the birds that god created. in fact, some faith's still believe that science is wrong, medicine is a sin. it is a good thing that we don't let religion dictate our science, or we'd still be thumping eachother with clubs and eating raw meat. pride caused the fall of the son of morning, not scientific discovery.","no! i think that's god's work, and man once again wants the power! by the way how did lucifer become the devil???anyone?that was a similar argument used for every single scientific discovery since the beginning of time. were is the biblical proof that god doesn't want cloning? those that said the earth was round instead of flat were labled heretics. many people believed flying should be left to the birds that god created. in fact, some faith's still believe that science is wrong, medicine is a sin. it is a good thing that we don't let religion dictate our science, or we'd still be thumping eachother with clubs and eating raw meat. pride caused the fall of the son of morning, not scientific discovery."
RQ_notsarc_0078,"that is of course absurd! you are pretending based on a psychological issue of yours. take your pick from the conservative intellectual canon - aristotle, chesterton, strauss, de tracy, jefferson, madison, monroe, adam smith, john locke, milton friedman, nosick, hayak, von mises, sowell, wm. buckley, kirk, burke, q. wilson, rand, patrick henry, c.s lewis, voegelin, belloc. who said what you claim conservatives say?","i see some names that don't seem to fit. c.s. lewis was a writer and scholar, you want to include tolkien too? aristotle was a prolific thinker but hardly conservative. it is as if you are trying to graft liberal (proper use of the word) philosophy on to traditionalism. you have rand, do you mean rand paul or ayn rand? quotes about the size of government from conservatives and founder types... it is the size of government that matters, not necessarily how it is financed. - dan mitchell senior fellow in political economy, the heritage foundation my reading of history convinces me that most bad government results from too much government. - jefferson government, even in its best state, is but a necessary evil; in its worst state, an intolerable one. - thomas paine  what do you have to say about the 'proper' size of government?","that is of course absurd! you are pretending based on a psychological issue of yours. take your pick from the conservative intellectual canon - aristotle, chesterton, strauss, de tracy, jefferson, madison, monroe, adam smith, john locke, milton friedman, nosick, hayak, von mises, sowell, wm. buckley, kirk, burke, q. wilson, rand, patrick henry, c.s lewis, voegelin, belloc. who said what you claim conservatives say?i see some names that don't seem to fit. c.s. lewis was a writer and scholar, you want to include tolkien too? aristotle was a prolific thinker but hardly conservative. it is as if you are trying to graft liberal (proper use of the word) philosophy on to traditionalism. you have rand, do you mean rand paul or ayn rand? quotes about the size of government from conservatives and founder types... it is the size of government that matters, not necessarily how it is financed. - dan mitchell senior fellow in political economy, the heritage foundation my reading of history convinces me that most bad government results from too much government. - jefferson government, even in its best state, is but a necessary evil; in its worst state, an intolerable one. - thomas paine  what do you have to say about the 'proper' size of government?"
RQ_notsarc_0079,"If I am to believe in something even if it's scientific, I should be able to challenge the belief's of the person who's pushing it. If they don't believe in what they're selling, why should I.","So why should you care about their non-scientific beliefs in a debate on science? Most people who believe in evolution do so because of science, so their non-scientific beliefs are irrelevant.","If I am to believe in something even if it's scientific, I should be able to challenge the belief's of the person who's pushing it. If they don't believe in what they're selling, why should I.So why should you care about their non-scientific beliefs in a debate on science? Most people who believe in evolution do so because of science, so their non-scientific beliefs are irrelevant."
RQ_notsarc_0080,"If killing were an act of justice I could take upon myself, I would probably kill about a thousand people already. It isn't how it works.","Are those thousand people directly and immediately threatening to rape you, to kill you? Up close and personal? I will retain my right to self defense. I bet you would, too.","If killing were an act of justice I could take upon myself, I would probably kill about a thousand people already. It isn't how it works.Are those thousand people directly and immediately threatening to rape you, to kill you? Up close and personal? I will retain my right to self defense. I bet you would, too."
RQ_notsarc_0081,"ok, no one said that i would look to a large govt for anything.  if individuals are better suited to solve environmental problems, i'd love to hear some of these solutions. this is why i started this thread, because the info out there is far from satisfactory. can you please explain how private individuals would, say, reduce co2 emissions from automobiles? or, maybe, protect an area that has been deemed a toxic waste dump from leaking toxins into the soil? or protect a certain species of bird or marsupial (some forest-dwelling creature) from having his habitat destroyed by logging, endangering the survival of the species? can you offer any libertarian solutions to the other problems i cited above?","you're assuming a need to reduce it because government, or a special interest, requests it. if enough people want it reduced, their demands of manufacturers and buying habits will reduce it. deemed by whom? the government, or a special interest? who cares about the species? the majority of individuals, or the government, or a special interest? if the majority doesn't consider them problems, then no solutions are necessary.","ok, no one said that i would look to a large govt for anything.  if individuals are better suited to solve environmental problems, i'd love to hear some of these solutions. this is why i started this thread, because the info out there is far from satisfactory. can you please explain how private individuals would, say, reduce co2 emissions from automobiles? or, maybe, protect an area that has been deemed a toxic waste dump from leaking toxins into the soil? or protect a certain species of bird or marsupial (some forest-dwelling creature) from having his habitat destroyed by logging, endangering the survival of the species? can you offer any libertarian solutions to the other problems i cited above?you're assuming a need to reduce it because government, or a special interest, requests it. if enough people want it reduced, their demands of manufacturers and buying habits will reduce it. deemed by whom? the government, or a special interest? who cares about the species? the majority of individuals, or the government, or a special interest? if the majority doesn't consider them problems, then no solutions are necessary."
RQ_notsarc_0082,"you can stop with the word games, you know very well what i'm talking about. but i will clarify.. congress has the power to declare war...  but congress cannot make war..  you are implying that congress can go into session and just vote for a declaration of war without the president being involved. it may give them this power under the constitution but the constitution is vague at best and in the absence of a clear directive they normally follow the precedent that was set by the first declaration of war... and since every single time we have issued a declaration of war the president of the u.s. initiated it that is the precedent we follow. and let me add.. the president can veto a declaration of war as well.","i'm not playing word games. you said congress doesn't have the power to declare war; how else am i supposed to read that? you meant congress doesn't run the war...you clarified, end of story.","you can stop with the word games, you know very well what i'm talking about. but i will clarify.. congress has the power to declare war...  but congress cannot make war..  you are implying that congress can go into session and just vote for a declaration of war without the president being involved. it may give them this power under the constitution but the constitution is vague at best and in the absence of a clear directive they normally follow the precedent that was set by the first declaration of war... and since every single time we have issued a declaration of war the president of the u.s. initiated it that is the precedent we follow. and let me add.. the president can veto a declaration of war as well.i'm not playing word games. you said congress doesn't have the power to declare war; how else am i supposed to read that? you meant congress doesn't run the war...you clarified, end of story."
RQ_notsarc_0083,"foundit, obviously you have never actually bothered to read the libertarian position on marriage, which is to replace it with contract law, before complaining about it. contract law easily covers phenomena like divorce. if you spent 5 seconds researching the issue you would realise this. your 'one big example' is one big strawman, as usual. and yes, as above, ron paul's position, which is less strong, is to get the federal government out and leave it to the states.","it's not a state's issue from a gay rights perspective, if the supreme court of the us rules that discrimination of same-sex couples is illegal in marriage, as it did for inter-racial couples. what would this proposed new contract that resembles marriage, be called? we already have such a contract. there's no need to totally re-invent the wheel at this particular time. foundit is correct. it's telling that this issue only comes up when people are looking for a way to not recognize gay couples in marriage.","foundit, obviously you have never actually bothered to read the libertarian position on marriage, which is to replace it with contract law, before complaining about it. contract law easily covers phenomena like divorce. if you spent 5 seconds researching the issue you would realise this. your 'one big example' is one big strawman, as usual. and yes, as above, ron paul's position, which is less strong, is to get the federal government out and leave it to the states.it's not a state's issue from a gay rights perspective, if the supreme court of the us rules that discrimination of same-sex couples is illegal in marriage, as it did for inter-racial couples. what would this proposed new contract that resembles marriage, be called? we already have such a contract. there's no need to totally re-invent the wheel at this particular time. foundit is correct. it's telling that this issue only comes up when people are looking for a way to not recognize gay couples in marriage."
RQ_notsarc_0084,"Of course you are.  The American Psychological Association has published research showing that women, for the most part, feel relieved.  Still meaning, either way, it's the woman's right to choose.  Well, it's their decision. Between that individual and their physician, and anyone else they freely choose to involve in that decision. Right or wrong for them, it's their decision to make, not yours or mine, and none of our business.","You failed to answer a question. Have you had an abortion? I'm not arguing against abortion or for it, I'm arguing against your faulty premise that the abortion debate can't be related to slavery. Cite your source on that APA study. Because I found multiple sources that say while some women feel relieved, others have emotional problems. I would like to know whether these women had early or late-term abortions. Either way, I doubt the majority is relieved.","Of course you are.  The American Psychological Association has published research showing that women, for the most part, feel relieved.  Still meaning, either way, it's the woman's right to choose.  Well, it's their decision. Between that individual and their physician, and anyone else they freely choose to involve in that decision. Right or wrong for them, it's their decision to make, not yours or mine, and none of our business.You failed to answer a question. Have you had an abortion? I'm not arguing against abortion or for it, I'm arguing against your faulty premise that the abortion debate can't be related to slavery. Cite your source on that APA study. Because I found multiple sources that say while some women feel relieved, others have emotional problems. I would like to know whether these women had early or late-term abortions. Either way, I doubt the majority is relieved."
RQ_notsarc_0085,"i can't protect my family from extended family interference without marriage. i can't designate who will receive my social security benifits without marriage. i can't protect my partner from having to pay 50% inheritence taxes on a property she already owns without marraige. i can't live in an assisted living center with my partner if/when that time should come, without marriage.  i can't get married to my partner in mass. and leave the area and have our marriage recognized in anyother state, without legalize federally recognized, completely 100% portable marriage!  in short, you're full of carp.  there are almost 1,100 rights, protections and priveledges that are given to 'married' couples, who almost alway take them for granted, which are flat out denied to gay/lesbian couples.","what extended family interference? even mass same-sex marriages can't get ss benefits. you should research joint tenants in common becasue that isn't true that isn't a gaornment decision. that is a business decision. businesses can decide to allow it if they want to, so marriage wouldn't change that. i'm saying what can't you do without it. not about marriages in mass. also the federal government wouldn't recognize it anyways because of defense of marriage act. so far you haven't named one yet. also as couples you don't have that right but individually you have the rights as any citizen.  calling me full of **** while i just showed you have you're wrong.. funny.","i can't protect my family from extended family interference without marriage. i can't designate who will receive my social security benifits without marriage. i can't protect my partner from having to pay 50% inheritence taxes on a property she already owns without marraige. i can't live in an assisted living center with my partner if/when that time should come, without marriage.  i can't get married to my partner in mass. and leave the area and have our marriage recognized in anyother state, without legalize federally recognized, completely 100% portable marriage!  in short, you're full of carp.  there are almost 1,100 rights, protections and priveledges that are given to 'married' couples, who almost alway take them for granted, which are flat out denied to gay/lesbian couples.what extended family interference? even mass same-sex marriages can't get ss benefits. you should research joint tenants in common becasue that isn't true that isn't a gaornment decision. that is a business decision. businesses can decide to allow it if they want to, so marriage wouldn't change that. i'm saying what can't you do without it. not about marriages in mass. also the federal government wouldn't recognize it anyways because of defense of marriage act. so far you haven't named one yet. also as couples you don't have that right but individually you have the rights as any citizen.  calling me full of **** while i just showed you have you're wrong.. funny."
